"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2025-12-31","Interest Paid",-0.03,"posted","",,true,,"income","Online Savings","9721",,""
"2025-12-31","Sugar Bowl-aspenwarenorden",299,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Platinum Card®","1008",,""
"2025-12-30","Shopsatchase*tumi",719.88,"posted","Shops","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-30","60776-sfo Prepaid Parking",192,"posted","Travel & Vacation","Wants",false,"Orlando 26","regular","Sapphire Reserve","8119",,""
"2025-12-30","Kindercare",549,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Ultimate Rewards®","9835",,"Kindercare"
"2025-12-30","Zelle Payment To Thuy Jpm99c0ce54o",25,"posted","Personal Care","Needs",false,,"regular","Total Checking","5670",,""
"2025-12-30","Direct Deposit Meta Platforb3q7r6yw6m (cash)",-331.54,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2025-12-30","Direct Debit Comcast-xfinitcable Svcs (cash)",122,"posted","Utilities","Needs",false,,"regular","Cash Management (Joint Tenants in Common)","3880",,"Comcast"
"2025-12-30","💅 to Trang Vo",150,"posted","Personal Care","Needs",false,,"regular","Anchita-Venkatesh",,,""
"2025-12-30","Thank you to Stacie Nguyen",15,"posted","Personal Care","Needs",false,,"regular","Anchita-Venkatesh",,,""
"2025-12-30","Walmart",-14.34,"posted","Shops","Wants",false,,"regular","Platinum Card®","1008",,""
"2025-12-29","In-n-out Madison",9.81,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Sapphire Reserve","8119",,""
"2025-12-29","Village Of Twin Lakes",2.5,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Sapphire Reserve","8119",,""
"2025-12-29","Fastrak Csc",260,"posted","Car","Fixed Costs",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-29","Hilton",-16.35,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Sapphire Reserve","8119",,""
"2025-12-29","Sugar Bowl-food & Bev",41.83,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Sapphire Reserve","8119",,""
"2025-12-29","Chipotle Mexican Grill",40.48,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-29","49'er Travel Plaza",8.55,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-29","Tesla Supercharger Us",19.8,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-29","Direct Debit Chase Credit Cautopay (cash)",5360.75,"posted","",,true,,"internal transfer","Cash Management (Joint Tenants in Common)","3880",,""
"2025-12-29","Direct Deposit Apa Treas 3 Misc Pay (cash)",-117.51,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2025-12-28","Happy Hollow Food & Bev",42.11,"posted","Kids Activities","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-28","Py *rakkan Truckee",55.78,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Sapphire Reserve","8119",,""
"2025-12-28","Sugar Bowl-food & Bev",61.13,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Sapphire Reserve","8119",,""
"2025-12-28","Happy Hollow Food & Bev",10.94,"posted","Kids Activities","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-28","Old Navy",46.83,"posted","Clothing","Wants",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-28","Tesla Supercharger Us",17.6,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-28","Ls Tahoe Sports Hub",-54.45,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-28","Raley's",10.09,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-28","Happy Hollow Sales",66,"posted","Kids Activities","Wants",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-28","Sugar Bowl - Tickets",489,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-28","Namaste India",70.49,"posted","Groceries","Needs",false,,"regular","Platinum Card®","1008",,""
"2025-12-28","Walmart",9.86,"posted","Shops","Wants",false,,"regular","Platinum Card®","1008",,""
"2025-12-28","Wmt Plus Dec",14.34,"posted","Shops","Wants",false,,"regular","Platinum Card®","1008",,""
"2025-12-28","Platinum Resy Credit",-100,"posted","Restaurants","Wants",false,,"regular","Platinum Card®","1008",,""
"2025-12-27","Starbucks",8.7,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Sapphire Reserve","8119",,""
"2025-12-27","Burger Me - Truckee",27.14,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Sapphire Reserve","8119",,""
"2025-12-27","Paris Baguette - Fre",53.37,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-27","Ls Tahoe Sports Hub",54.45,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-27","Tesla Supercharger_subs U",14.39,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-27","Town Of Truckee Parking",0.83,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-27","Raley's",21.3,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-27","Tesla Supercharger Us",38.67,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-27","Les Schwab Tires",252.12,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-27","Theverge.com",50,"posted","Subscriptions","Needs",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-27","Shell",2.49,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-27","Walmart",44.76,"posted","Shops","Wants",false,,"regular","Platinum Card®","1008",,""
"2025-12-26","Highland Hospital",13.43,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-26","Sprouts Farmers Mar",3.29,"posted","Groceries","Needs",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-26","Automatic Payment - Thank",-5360.75,"posted","",,true,,"internal transfer","Ultimate Rewards®","9835",,""
"2025-12-26","Direct Debit Chase Credit Cautopay (cash)",26989.61,"posted","",,true,,"internal transfer","Cash Management (Joint Tenants in Common)","3880",,""
"2025-12-26","Mama Oakland",139.31,"posted","Restaurants","Wants",false,,"regular","Platinum Card®","1008",,""
"2025-12-25","Mylapore - Fremont",84.26,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-25","Cinemark Theatres",40.3,"posted","Entertainment","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-25","Stubhub Credit $300-year",-150,"posted","Entertainment","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-25","Cinemark Theatres",64.46,"posted","Entertainment","Wants",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-25","Bombas Llc",-41.54,"posted","Clothing","Wants",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-25","Ic* Instacart",30.79,"posted","Groceries","Needs",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-25","Ic* Instacart",1.09,"posted","Groceries","Needs",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-24","Sugar Bowl-aspenware",599,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Sapphire Reserve","8119",,""
"2025-12-24","Stubhub Inc",151.21,"posted","Entertainment","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-24","Automatic Payment - Thank",-26989.61,"posted","",,true,,"internal transfer","Sapphire Reserve","8119",,""
"2025-12-24","Med*stanford Health Care",30,"posted","Healthcare","Needs",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-24","Safeway",21.45,"posted","Groceries","Needs",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-24","Tesla Supercharger Us",10.22,"posted","Car","Fixed Costs",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-24","Zelle Payment To Karina Laguna Jpm99bznuz5n",482,"posted","Nanny","Wants",false,,"regular","Total Checking","5670",,""
"2025-12-24","Zelle Payment To Karina Laguna Jpm99bzpd60e",210,"posted","Nanny","Wants",false,,"regular","Total Checking","5670",,""
"2025-12-23","85c Bakery Cafe Usa",36.99,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-23","Highland Hospital",14.54,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-23","Bkg*hotel At Booking.c",963.67,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Sapphire Reserve","8119",,""
"2025-12-23","Target",158.12,"posted","Shops","Wants",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-23","Michaels",137.3,"posted","Shops","Wants",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-23","Ic* Instacart",102.55,"posted","Groceries","Needs",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-23","Uni Pet Clinic Inc",112.5,"posted","Pets","Needs",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-23","Kindercare",549,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Ultimate Rewards®","9835",,"Kindercare"
"2025-12-22","Venmo",350,"posted","",,true,,"internal transfer","Total Checking","5670",,""
"2025-12-22","Direct Deposit Apa Treas 3 Misc Pay (cash)",-24000,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2025-12-22","Costco",27.57,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2025-12-22","Costco",-64.03,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2025-12-22","Kingdom Strollerswinter Garden",107,"posted","Travel & Vacation","Wants",false,"Orlando 26","regular","Platinum Card®","1008",,""
"2025-12-21","Mad Hatter Doughnuts",3.5,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Sapphire Reserve","8119",,""
"2025-12-21","Raja Sweets & Indian Cui",14.69,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-21","Dutch Bros",5.75,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Sapphire Reserve","8119",,""
"2025-12-21","Tesla Supercharger Us",9.66,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-21","Tesla Supercharger Us",10.78,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-21","Cityofsac-offstreetpay",20,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-21","Saks",89.5,"posted","Clothing","Wants",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-21","Tesla Supercharger Us",15.66,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-21","Nic*old Sacramento St",12,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-21","Cleaning to Ingrid Revolorio",350,"posted","Home Maintenance","Needs",false,,"regular","Anchita-Venkatesh",,,""
"2025-12-21","Safeway",43.17,"posted","Groceries","Needs",false,,"regular","Platinum Card®","1008",,""
"2025-12-21","Red Hot Chilli Peppefremont",142.43,"posted","Restaurants","Wants",false,,"regular","Platinum Card®","1008",,""
"2025-12-21","Safeway",116.9,"posted","Groceries","Needs",false,,"regular","Platinum Card®","1008",,""
"2025-12-20","Sugar Bowl-aspenware",89,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Sapphire Reserve","8119",,""
"2025-12-20","Cinelounge Fremont",19.82,"posted","Entertainment","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-20","Sports Basement Sunnyval",129.2,"posted","Shops","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-20","Costco",241.36,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2025-12-19","Lady M - Los Altos",34.5,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-19","Csj Convntion Ctr Garage",11,"posted","Car","Fixed Costs",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-19","Tandoori Pizza Union City",121.37,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-12-19","Zipair F5pqc",1179.41,"posted","Anchita Fun Money",,true,"Japan 26","regular","Sapphire Reserve","8119",,""
"2025-12-19","Tesla",33.2,"posted","Car","Fixed Costs",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-19","Columbia Sportswear",137.55,"posted","Clothing","Wants",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-19","Columbia Sportswear",200.37,"posted","Clothing","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-19","Cinelounge Fremont -fremont",33,"posted","Entertainment","Wants",false,,"regular","Platinum Card®","1008",,""
"2025-12-18","Sugar Bowl-aspenware",333,"posted","Travel & Vacation","Wants",false,"Samarth Ski Trip 25","regular","Sapphire Reserve","8119",,""
"2025-12-18","Sports Basement",185,"posted","Shops","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-18","Www.educative.io",54,"posted","Other","Wants",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-18","Target",550,"posted","Shops","Wants",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-18","Bharat Bazar Union City",137.33,"posted","Groceries","Needs",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-18","Target",48.8,"posted","Shops","Wants",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-18","Sports Basement Redwood",33.84,"posted","Shops","Wants",false,"Samarth Ski Trip 25","regular","Ultimate Rewards®","9835",,""
"2025-12-18","Casa Membership Casa Membe St-l1i3p0x6t9j1",199,"posted","Home Maintenance","Needs",false,,"regular","Total Checking","5670",,""
"2025-12-18","External Deposit: Meta",-426,"posted","",,true,,"income","Regular Checking","5918",,""
"2025-12-18","Direct Deposit Alameda Healpr Payment (cash)",-5591.99,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2025-12-18","Direct Debit Pgande Online (cash)",86.66,"posted","Utilities","Needs",false,,"regular","Cash Management (Joint Tenants in Common)","3880",,"PG&E"
"2025-12-18","Direct Deposit Alameda Healpr Payment (cash)",-7750.52,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2025-12-18","Direct Deposit Meta Payroll (cash)",-4986.72,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2025-12-18","Direct Debit St Of Ca Dmv Internet (cash)",1032,"posted","Car","Fixed Costs",false,,"regular","Cash Management (Joint Tenants in Common)","3880",,""
"2025-12-17","Netflix",17.99,"posted","Subscriptions","Needs",false,,"regular","Ultimate Rewards®","9835",,"Netflix"
"2025-12-17","Apex Wireless Of Texaustin",50.83,"posted","Utilities","Needs",false,,"regular","Platinum Card®","1008",,"T-Mobile Apex Wireless"
"2025-12-16","Kindercare",549,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Ultimate Rewards®","9835",,"Kindercare"
"2025-12-16","Stratford School 2vifacnuscbwlpp",750,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Total Checking","5670",,""
"2025-12-16","Wire Transfer To Bank (cash)",600,"posted","Home Maintenance","Needs",false,"Glass Replacement","regular","Cash Management (Joint Tenants in Common)","3880",,""
"2025-12-15","Direct Debit Citi Autopay Payment (cash)",641.51,"posted","",,true,,"internal transfer","Cash Management (Joint Tenants in Common)","3880",,""
"2025-12-15","Platinum Hotel Credit",-300,"posted","Travel & Vacation","Wants",false,"Singapore 26","regular","Platinum Card®","1008",,""
"2025-12-14","Undercovertourist.com",1930,"posted","Travel & Vacation","Wants",false,"Orlando 26","regular","Sapphire Reserve","8119",,""
"2025-12-14","Safeway",9.48,"posted","Groceries","Needs",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-14","Safeway",47.62,"posted","Groceries","Needs",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-14","Movement Sunnyvale",59,"posted","Fitness","Wants",false,,"regular","Ultimate Rewards®","9835",,""
"2025-12-14","Costco",216.84,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2025-12-14","Autopay Rautopay Auto-pmt",-641.51,"posted","",,true,,"internal transfer","Costco Anywhere Visa® Card by Citi","7178",,""
"2025-12-14","Shangri-la Singaporesingapore Sg",2371.85,"posted","Travel & Vacation","Wants",false,"Singapore 26","regular","Platinum Card®","1008",,""
"2025-12-14","Platinum Digital Entertainment Credit",-19.99,"posted","Shops","Wants",false,,"regular","Platinum Card®","1008",,""
